STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2021,,23.3,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2021,,22.71,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2021,,24.88,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2021,,24.35,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2021,,22.48,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2021,,21.44,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2022,,21.46,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2022,,22.72,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2022,,24.32,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2022,,24.87,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2022,,22.8,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2022,,23.38,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2022,,21.7,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2022,,20.71,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2022,,20.37,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2023,,19.83,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2023,,20.75,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2023,,21.47,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2023,,23.02,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2023,,22.66,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2023,,24.56,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2023,,24.08,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2023,,22.48,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2023,,21.21,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2024,,20.91,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2024,,21.97,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2024,,23.56,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2024,,24.04,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2024,,22.33,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2024,,22.57,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2024,,21.21,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2024,,20.31,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2024,,19.35,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2025,,19.04,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2025,,19.67,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2025,,21.85,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2025,,20.77,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2025,,21.95,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2025,,23.35,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2025,,23.11,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2025,,21.53,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,CHILD_TO_W_RATIO,Child-to-woman ratio,Y_LT5,Less than 5 years,_T,Total,PT_W_Y15T49,Percentage of women aged 15-49 years,2025,,20.54,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2021,,0.00411,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2021,,0.0023200000000000004,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2021,,0.0025800000000000003,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2021,,0.00175,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2021,,0.0037999999999999996,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2021,,0.0024000000000000002,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2021,,0.00507,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2021,,0.00329,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2021,,0.00399,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2022,,0.00324,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2022,,0.00399,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2022,,0.00673,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2022,,0.00475,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2022,,0.0028,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2022,,0.00208,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2022,,0.00456,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2022,,0.00351,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y45T49,From 45 to 49 years,F,Female,BR_L_W,Live births per woman,2022,,0.0034800000000000005,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.05879,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.07948,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.05969000000000001,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.05677999999999999,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.051899999999999995,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.05456,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.06857999999999999,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.06346,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.050640000000000004,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2022,,0.05016,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2022,,0.06286,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2022,,0.06139000000000001,,AUT,Austria,A,Normal value,0,Units,2,Two
