REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
US26,Michigan,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.07,,USA,United States,A,Normal value,0,Units,2,Two
US20,Kansas,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.09,,USA,United States,A,Normal value,0,Units,2,Two
US37,North Carolina,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.09,,USA,United States,A,Normal value,0,Units,2,Two
US11,District of Columbia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.08,,USA,United States,A,Normal value,0,Units,2,Two
US44,Rhode Island,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.05,,USA,United States,A,Normal value,0,Units,2,Two
US29,Missouri,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.09,,USA,United States,A,Normal value,0,Units,2,Two
US25,Massachusetts,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.03,,USA,United States,A,Normal value,0,Units,2,Two
US30,Montana,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.07,,USA,United States,A,Normal value,0,Units,2,Two
US32,Nevada,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.08,,USA,United States,A,Normal value,0,Units,2,Two
US04,Arizona,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.08,,USA,United States,A,Normal value,0,Units,2,Two
US31,Nebraska,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.08,,USA,United States,A,Normal value,0,Units,2,Two
US22,Louisiana,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.13,,USA,United States,A,Normal value,0,Units,2,Two
US21,Kentucky,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.12,,USA,United States,A,Normal value,0,Units,2,Two
US16,Idaho,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.07,,USA,United States,A,Normal value,0,Units,2,Two
US08,Colorado,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.06,,USA,United States,A,Normal value,0,Units,2,Two
US45,South Carolina,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.1,,USA,United States,A,Normal value,0,Units,2,Two
US48,Texas,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.11,,USA,United States,A,Normal value,0,Units,2,Two
US17,Illinois,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.07,,USA,United States,A,Normal value,0,Units,2,Two
US06,California,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.06,,USA,United States,A,Normal value,0,Units,2,Two
US15,Hawaii,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.07,,USA,United States,A,Normal value,0,Units,2,Two
US50,Vermont,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.04,,USA,United States,A,Normal value,0,Units,2,Two
US54,West Virginia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.11,,USA,United States,A,Normal value,0,Units,2,Two
US12,Florida,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.08,,USA,United States,A,Normal value,0,Units,2,Two
US41,Oregon,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.05,,USA,United States,A,Normal value,0,Units,2,Two
US47,Tennessee,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.12,,USA,United States,A,Normal value,0,Units,2,Two
US49,Utah,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.05,,USA,United States,A,Normal value,0,Units,2,Two
US10,Delaware,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.07,,USA,United States,A,Normal value,0,Units,2,Two
US35,New Mexico,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.11,,USA,United States,A,Normal value,0,Units,2,Two
US18,Indiana,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.09,,USA,United States,A,Normal value,0,Units,2,Two
US01,Alabama,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.13,,USA,United States,A,Normal value,0,Units,2,Two
US34,New Jersey,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.05,,USA,United States,A,Normal value,0,Units,2,Two
US27,Minnesota,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.05,,USA,United States,A,Normal value,0,Units,2,Two
US56,Wyoming,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.09,,USA,United States,A,Normal value,0,Units,2,Two
US40,Oklahoma,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.13,,USA,United States,A,Normal value,0,Units,2,Two
US24,Maryland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.07,,USA,United States,A,Normal value,0,Units,2,Two
US09,Connecticut,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.04,,USA,United States,A,Normal value,0,Units,2,Two
US46,South Dakota,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.09,,USA,United States,A,Normal value,0,Units,2,Two
US19,Iowa,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.07,,USA,United States,A,Normal value,0,Units,2,Two
US38,North Dakota,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.07,,USA,United States,A,Normal value,0,Units,2,Two
US05,Arkansas,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.14,,USA,United States,A,Normal value,0,Units,2,Two
US55,Wisconsin,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.06,,USA,United States,A,Normal value,0,Units,2,Two
US23,Maine,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.05,,USA,United States,A,Normal value,0,Units,2,Two
US39,Ohio,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.09,,USA,United States,A,Normal value,0,Units,2,Two
US13,Georgia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.09,,USA,United States,A,Normal value,0,Units,2,Two
US53,Washington,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.06,,USA,United States,A,Normal value,0,Units,2,Two
US33,New Hampshire,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.03,,USA,United States,A,Normal value,0,Units,2,Two
US36,New York,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.05,,USA,United States,A,Normal value,0,Units,2,Two
US28,Mississippi,_Z,Not applicable,FERT_RATIO,Fertility rate,Y15T19,From 15 to 19 years,F,Female,BR_L_W,Live births per woman,2020,,0.14,,USA,United States,A,Normal value,0,Units,2,Two
US40,Oklahoma,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.7935,,USA,United States,A,Normal value,0,Units,2,Two
US21,Kentucky,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.798,,USA,United States,A,Normal value,0,Units,2,Two
US10,Delaware,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.6715,,USA,United States,A,Normal value,0,Units,2,Two
US47,Tennessee,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.7035,,USA,United States,A,Normal value,0,Units,2,Two
US27,Minnesota,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.7195,,USA,United States,A,Normal value,0,Units,2,Two
US08,Colorado,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.481,,USA,United States,A,Normal value,0,Units,2,Two
US55,Wisconsin,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.662,,USA,United States,A,Normal value,0,Units,2,Two
US12,Florida,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.566,,USA,United States,A,Normal value,0,Units,2,Two
US53,Washington,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.5425,,USA,United States,A,Normal value,0,Units,2,Two
US41,Oregon,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.385,,USA,United States,A,Normal value,0,Units,2,Two
US29,Missouri,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.7195,,USA,United States,A,Normal value,0,Units,2,Two
US31,Nebraska,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.9355,,USA,United States,A,Normal value,0,Units,2,Two
US56,Wyoming,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.685,,USA,United States,A,Normal value,0,Units,2,Two
US18,Indiana,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.7665,,USA,United States,A,Normal value,0,Units,2,Two
US06,California,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.517,,USA,United States,A,Normal value,0,Units,2,Two
US44,Rhode Island,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.425,,USA,United States,A,Normal value,0,Units,2,Two
US54,West Virginia,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.654,,USA,United States,A,Normal value,0,Units,2,Two
US34,New Jersey,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.736,,USA,United States,A,Normal value,0,Units,2,Two
US05,Arkansas,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.7885,,USA,United States,A,Normal value,0,Units,2,Two
US32,Nevada,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.597,,USA,United States,A,Normal value,0,Units,2,Two
US37,North Carolina,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.66,,USA,United States,A,Normal value,0,Units,2,Two
US01,Alabama,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.7815,,USA,United States,A,Normal value,0,Units,2,Two
US13,Georgia,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.6525,,USA,United States,A,Normal value,0,Units,2,Two
US23,Maine,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.45,,USA,United States,A,Normal value,0,Units,2,Two
US38,North Dakota,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.9255,,USA,United States,A,Normal value,0,Units,2,Two
US02,Alaska,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.888,,USA,United States,A,Normal value,0,Units,2,Two
US09,Connecticut,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.5075,,USA,United States,A,Normal value,0,Units,2,Two
US42,Pennsylvania,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.607,,USA,United States,A,Normal value,0,Units,2,Two
US16,Idaho,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.835,,USA,United States,A,Normal value,0,Units,2,Two
US24,Maryland,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.6915,,USA,United States,A,Normal value,0,Units,2,Two
US35,New Mexico,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.611,,USA,United States,A,Normal value,0,Units,2,Two
US28,Mississippi,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.807,,USA,United States,A,Normal value,0,Units,2,Two
US36,New York,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.5675,,USA,United States,A,Normal value,0,Units,2,Two
US04,Arizona,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.582,,USA,United States,A,Normal value,0,Units,2,Two
US49,Utah,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.9165,,USA,United States,A,Normal value,0,Units,2,Two
US51,Virginia,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.641,,USA,United States,A,Normal value,0,Units,2,Two
US22,Louisiana,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.827,,USA,United States,A,Normal value,0,Units,2,Two
US50,Vermont,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.3585,,USA,United States,A,Normal value,0,Units,2,Two
US26,Michigan,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.631,,USA,United States,A,Normal value,0,Units,2,Two
US33,New Hampshire,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.407,,USA,United States,A,Normal value,0,Units,2,Two
US48,Texas,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.7815,,USA,United States,A,Normal value,0,Units,2,Two
US19,Iowa,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.8165,,USA,United States,A,Normal value,0,Units,2,Two
US15,Hawaii,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.769,,USA,United States,A,Normal value,0,Units,2,Two
US20,Kansas,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.821,,USA,United States,A,Normal value,0,Units,2,Two
US11,District of Columbia,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.2705,,USA,United States,A,Normal value,0,Units,2,Two
US25,Massachusetts,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.389,,USA,United States,A,Normal value,0,Units,2,Two
US17,Illinois,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.585,,USA,United States,A,Normal value,0,Units,2,Two
US39,Ohio,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.7125,,USA,United States,A,Normal value,0,Units,2,Two
US45,South Carolina,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.643,,USA,United States,A,Normal value,0,Units,2,Two
US30,Montana,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.595,,USA,United States,A,Normal value,0,Units,2,Two
US46,South Dakota,_Z,Not applicable,FERT_RATIO,Fertility rate,_T,Total,F,Female,BR_L_W,Live births per woman,2020,,1.9815,,USA,United States,A,Normal value,0,Units,2,Two
US11,District of Columbia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.12,,USA,United States,A,Normal value,0,Units,2,Two
US02,Alaska,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.07,,USA,United States,A,Normal value,0,Units,2,Two
US25,Massachusetts,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.08,,USA,United States,A,Normal value,0,Units,2,Two
US51,Virginia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.07,,USA,United States,A,Normal value,0,Units,2,Two
US34,New Jersey,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.09,,USA,United States,A,Normal value,0,Units,2,Two
US09,Connecticut,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.07,,USA,United States,A,Normal value,0,Units,2,Two
US24,Maryland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.08,,USA,United States,A,Normal value,0,Units,2,Two
US36,New York,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.09,,USA,United States,A,Normal value,0,Units,2,Two
US06,California,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.08,,USA,United States,A,Normal value,0,Units,2,Two
US15,Hawaii,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.08,,USA,United States,A,Normal value,0,Units,2,Two
US54,West Virginia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.03,,USA,United States,A,Normal value,0,Units,2,Two
US32,Nevada,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.06,,USA,United States,A,Normal value,0,Units,2,Two
US10,Delaware,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.06,,USA,United States,A,Normal value,0,Units,2,Two
US12,Florida,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.06,,USA,United States,A,Normal value,0,Units,2,Two
US48,Texas,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.06,,USA,United States,A,Normal value,0,Units,2,Two
US44,Rhode Island,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.06,,USA,United States,A,Normal value,0,Units,2,Two
US27,Minnesota,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2021,,0.06,,USA,United States,A,Normal value,0,Units,2,Two
