year,id,label,value
2020,Quinghai,Quinghai,12939.9
2020,Shaanxi,Shaanxi,16561.9
2020,Shandong,Shandong,18220.5
2020,Shanghai,Shanghai,41651.9
2020,Shanxi,Shanxi,12991.6
2020,Sichuan,Sichuan,14712.9
2020,Tianjin,Tianjin,25556.7
2020,Xinjiang Uygur,Xinjiang Uygur,13716.3
2020,Xizang (Tibet),Xizang (Tibet),13315.3
2020,Yunnan,Yunnan,13300.7
2020,Zhejiang,Zhejiang,25865.5
2021,Anhui,Anhui,16792.2
2021,Beijing,Beijing,48251.6
2021,Chongqing,Chongqing,20829.2
2021,Fujian,Fujian,28213.6
2021,Gansu,Gansu,10145.9
2021,Guangdong,Guangdong,23953.8
2021,Guangxi Zhuang,Guangxi Zhuang,11967.5
2021,Guizhou,Guizhou,12316.5
2021,Hainan,Hainan,15197.2
2021,Hebei,Hebei,13175.6
2021,Heilongjiang,Heilongjiang,11654.5
2021,Henan,Henan,13929.9
2021,Hubei,Hubei,20463.0
2021,Hunan,Hunan,16454.2
2021,Jiangsu,Jiangsu,33560.8
2021,Jiangxi,Jiangxi,15731.9
2021,Jilin,Jilin,13468.1
2021,Liaoning,Liaoning,16033.3
2021,Nei Mongol,Nei Mongol,21418.8
2021,Ningxia Hui,Ningxia Hui,15328.9
2021,Quinghai,Quinghai,13817.3
2021,Shaanxi,Shaanxi,18356.4
2021,Shandong,Shandong,19866.7
2021,Shanghai,Shanghai,45027.6
2021,Shanxi,Shanxi,15800.1
2021,Sichuan,Sichuan,15682.9
2021,Tianjin,Tianjin,27914.5
2021,Xinjiang Uygur,Xinjiang Uygur,15446.0
2021,Xizang (Tibet),Xizang (Tibet),13958.0
2021,Yunnan,Yunnan,14165.0
2021,Zhejiang,Zhejiang,27954.0
2022,Anhui,Anhui,17359.6
2022,Beijing,Beijing,48376.7
2022,Chongqing,Chongqing,20921.5
2022,Fujian,Fujian,29064.5
2022,Gansu,Gansu,10831.9
2022,Guangdong,Guangdong,24466.7
2022,Guangxi Zhuang,Guangxi Zhuang,12230.1
2022,Guizhou,Guizhou,12469.1
2022,Hainan,Hainan,15726.0
2022,Hebei,Hebei,13601.9
2022,Heilongjiang,Heilongjiang,12333.2
2022,Henan,Henan,13917.5
2022,Hubei,Hubei,21366.6
2022,Hunan,Hunan,16966.4
2022,Jiangsu,Jiangsu,34177.8
2022,Jiangxi,Jiangxi,16288.4
2022,Jilin,Jilin,13056.2
2022,Liaoning,Liaoning,16555.2
2022,Nei Mongol,Nei Mongol,23154.9
2022,Ningxia Hui,Ningxia Hui,16585.8
2022,Quinghai,Quinghai,14439.7
2022,Shaanxi,Shaanxi,19510.2
2022,Shandong,Shandong,20579.3
2022,Shanghai,Shanghai,45872.0
2022,Shanxi,Shanxi,17217.6
2022,Sichuan,Sichuan,16073.0
2022,Tianjin,Tianjin,28434.6
2022,Xinjiang Uygur,Xinjiang Uygur,16753.1
2022,Xizang (Tibet),Xizang (Tibet),14347.9
2022,Yunnan,Yunnan,14587.1
2022,Zhejiang,Zhejiang,28691.8
2023,Anhui,Anhui,18501.8
2023,Beijing,Beijing,50868.2
2023,Chongqing,Chongqing,22528.9
2023,Fujian,Fujian,30764.4
2023,Gansu,Gansu,11760.9
2023,Guangdong,Guangdong,25486.8
2023,Guangxi Zhuang,Guangxi Zhuang,12846.7
2023,Guizhou,Guizhou,13071.0
2023,Hainan,Hainan,17088.8
2023,Hebei,Hebei,14503.0
2023,Heilongjiang,Heilongjiang,12631.3
2023,Henan,Henan,14505.2
2023,Hubei,Hubei,22844.6
2023,Hunan,Hunan,18115.0
2023,Jiangsu,Jiangsu,36059.3
2023,Jiangxi,Jiangxi,16995.3
2023,Jilin,Jilin,13997.8
2023,Liaoning,Liaoning,17625.7
2023,Nei Mongol,Nei Mongol,24521.7
2023,Ningxia Hui,Ningxia Hui,17293.9
2023,Quinghai,Quinghai,15216.9
2023,Shaanxi,Shaanxi,20188.5
2023,Shandong,Shandong,21853.1
2023,Shanghai,Shanghai,48536.4
2023,Shanxi,Shanxi,17649.6
2023,Sichuan,Sichuan,17217.1
2023,Tianjin,Tianjin,29631.5
2023,Xinjiang Uygur,Xinjiang Uygur,17718.7
2023,Xizang (Tibet),Xizang (Tibet),16295.5
2023,Yunnan,Yunnan,15374.8
2023,Zhejiang,Zhejiang,30338.8
2024,Anhui,Anhui,19585.0
2024,Beijing,Beijing,53873.8
2024,Chongqing,Chongqing,23786.4
2024,Fujian,Fujian,32456.5
2024,Gansu,Gansu,12542.4
2024,Guangdong,Guangdong,26213.6
2024,Guangxi Zhuang,Guangxi Zhuang,13552.9
2024,Guizhou,Guizhou,13891.0
2024,Hainan,Hainan,18012.7
2024,Hebei,Hebei,15227.1
2024,Heilongjiang,Heilongjiang,12880.8
2024,Henan,Henan,15379.4
2024,Hubei,Hubei,24206.9
2024,Hunan,Hunan,19221.8
2024,Jiangsu,Jiangsu,37962.0
2024,Jiangxi,Jiangxi,18001.6
2024,Jilin,Jilin,14618.3
2024,Liaoning,Liaoning,18543.6
2024,Nei Mongol,Nei Mongol,26113.7
2024,Ningxia Hui,Ningxia Hui,17929.3
2024,Quinghai,Quinghai,15833.6
2024,Shaanxi,Shaanxi,21226.0
2024,Shandong,Shandong,23115.4
2024,Shanghai,Shanghai,51326.2
2024,Shanxi,Shanxi,17420.4
2024,Sichuan,Sichuan,18269.9
2024,Tianjin,Tianjin,31126.7
2024,Xinjiang Uygur,Xinjiang Uygur,18498.2
2024,Xizang (Tibet),Xizang (Tibet),17848.4
2024,Yunnan,Yunnan,15983.4
2024,Zhejiang,Zhejiang,31951.1
