year,id,label,value
2015,Maharashtra,Maharashtra,9798.4
2015,Manipur,Manipur,3646.4
2015,Meghalaya,Meghalaya,4704.2
2015,Mizoram,Mizoram,7480.8
2015,Nagaland,Nagaland,5536.8
2015,Odisha,Odisha,4418.3
2015,Puducherry,Puducherry,11142.6
2015,Punjab,Punjab,7802.6
2015,Rajasthan,Rajasthan,5483.4
2015,Sikkim,Sikkim,16597.4
2015,Tamil Nadu,Tamil Nadu,9310.8
2015,Telangana,Telangana,9166.7
2015,Tripura,Tripura,5492.5
2015,Uttar Pradesh,Uttar Pradesh,3128.4
2015,Uttarakhand,Uttarakhand,9753.5
2015,West Bengal,West Bengal,4915.7
2016,Andaman and Nicobar Islands,Andaman and Nicobar Islands,9924.1
2016,Andhra Pradesh,Andhra Pradesh,7695.5
2016,Arunachal Pradesh,Arunachal Pradesh,7740.3
2016,Assam,Assam,4328.7
2016,Bihar,Bihar,2114
2016,Chandigarh,Chandigarh,16158
2016,Chhattisgarh,Chhattisgarh,5367.9
2016,Delhi,Delhi,18600.1
2016,Goa,Goa,23701.1
2016,Gujarat,Gujarat,10237.1
2016,Haryana,Haryana,11680.6
2016,Himachal Pradesh,Himachal Pradesh,9941.7
2016,Jammu and Kashmir,Jammu and Kashmir,5378.4
2016,Jharkhand,Jharkhand,3731.7
2016,Karnataka,Karnataka,10616.3
2016,Kerala,Kerala,10553.9
2016,Madhya Pradesh,Madhya Pradesh,4665.2
2016,Maharashtra,Maharashtra,10504.5
2016,Manipur,Manipur,3768.5
2016,Meghalaya,Meghalaya,4929.2
2016,Mizoram,Mizoram,8079.7
2016,Nagaland,Nagaland,5904.6
2016,Odisha,Odisha,5074.1
2016,Puducherry,Puducherry,11676.5
2016,Punjab,Punjab,8165.9
2016,Rajasthan,Rajasthan,5843.7
2016,Sikkim,Sikkim,18242.6
2016,Tamil Nadu,Tamil Nadu,9930.6
2016,Telangana,Telangana,10014.8
2016,Tripura,Tripura,5784.5
2016,Uttar Pradesh,Uttar Pradesh,3380.4
2016,Uttarakhand,Uttarakhand,10279.6
